date,time,quarter1,quarter2,quarter3,quarter4,generation,forecast
2026-04-02T21:50:00+03:00,2026-04-02T21:50:00+03:00,3079.84,4371.77,6165.3,7457.22,4870.84,5458.87
2026-04-02T22:00:00+03:00,2026-04-02T22:00:00+03:00,3070.5,4368.7,6170.94,7469.14,4645.8,5463.51
2026-04-02T22:10:00+03:00,2026-04-02T22:10:00+03:00,3071.69,4385.96,6210.5,7524.77,4447.17,5490.61
2026-04-02T22:20:00+03:00,2026-04-02T22:20:00+03:00,3072.88,4403.22,6250.06,7580.39,4451.86,5517.72
2026-04-02T22:30:00+03:00,2026-04-02T22:30:00+03:00,3074.08,4420.47,6289.62,7636.02,4506.27,5544.82
2026-04-02T22:40:00+03:00,2026-04-02T22:40:00+03:00,3075.27,4437.73,6329.18,7691.65,4543.33,5571.93
2026-04-02T22:50:00+03:00,2026-04-02T22:50:00+03:00,3076.46,4454.99,6368.75,7747.27,4486.45,5599.03
2026-04-02T23:00:00+03:00,2026-04-02T23:00:00+03:00,3077.66,4472.25,6408.31,7802.9,4424.16,5626.14
2026-04-02T23:10:00+03:00,2026-04-02T23:10:00+03:00,3106.2,4507.72,6453.39,7854.91,4330.24,5743.4
2026-04-02T23:20:00+03:00,2026-04-02T23:20:00+03:00,3134.75,4543.19,6498.48,7906.92,4424.02,5860.66
2026-04-02T23:30:00+03:00,2026-04-02T23:30:00+03:00,3163.3,4578.67,6543.56,7958.93,4534.16,5977.91
2026-04-02T23:40:00+03:00,2026-04-02T23:40:00+03:00,3191.85,4614.14,6588.64,8010.93,4555.1,6095.17
2026-04-02T23:50:00+03:00,2026-04-02T23:50:00+03:00,3220.4,4649.61,6633.73,8062.94,,6212.43
2026-04-03T00:00:00+03:00,2026-04-03T00:00:00+03:00,3248.94,4685.08,6678.81,8114.95,4605.91,6329.69
2026-04-03T00:10:00+03:00,2026-04-03T00:10:00+03:00,3264.57,4705.92,6706.89,8148.24,4548.97,6348.24
2026-04-03T00:20:00+03:00,2026-04-03T00:20:00+03:00,3280.2,4726.76,6734.97,8181.53,4574.25,6366.79
2026-04-03T00:30:00+03:00,2026-04-03T00:30:00+03:00,3295.82,4747.6,6763.04,8214.82,4590.0,6385.34
2026-04-03T00:40:00+03:00,2026-04-03T00:40:00+03:00,3311.45,4768.44,6791.12,8248.11,4596.54,6403.89
2026-04-03T00:50:00+03:00,2026-04-03T00:50:00+03:00,3327.08,4789.28,6819.2,8281.4,4621.15,6422.45
2026-04-03T01:00:00+03:00,2026-04-03T01:00:00+03:00,3342.7,4810.12,6847.27,8314.69,4644.31,6441.0
2026-04-03T01:10:00+03:00,2026-04-03T01:10:00+03:00,3356.23,4829.35,6874.42,8347.54,4595.76,6476.5
2026-04-03T01:20:00+03:00,2026-04-03T01:20:00+03:00,3369.76,4848.58,6901.57,8380.39,4647.35,6512.0
2026-04-03T01:30:00+03:00,2026-04-03T01:30:00+03:00,3383.3,4867.82,6928.71,8413.23,4776.71,6547.5
2026-04-03T01:40:00+03:00,2026-04-03T01:40:00+03:00,3396.83,4887.05,6955.86,8446.08,4918.69,6583.0
2026-04-03T01:50:00+03:00,2026-04-03T01:50:00+03:00,3410.36,4906.28,6983.01,8478.93,5076.74,6618.5
2026-04-03T02:00:00+03:00,2026-04-03T02:00:00+03:00,3423.89,4925.51,7010.16,8511.78,5102.72,6653.99
2026-04-03T02:10:00+03:00,2026-04-03T02:10:00+03:00,3418.36,4922.3,7010.15,8514.08,5000.75,6700.68
2026-04-03T02:20:00+03:00,2026-04-03T02:20:00+03:00,3412.84,4919.08,7010.14,8516.39,5027.57,6747.36
2026-04-03T02:30:00+03:00,2026-04-03T02:30:00+03:00,3407.31,4915.87,7010.14,8518.69,5000.98,6794.05
2026-04-03T02:40:00+03:00,2026-04-03T02:40:00+03:00,3401.79,4912.65,7010.13,8520.99,4980.89,6840.73
2026-04-03T02:50:00+03:00,2026-04-03T02:50:00+03:00,3396.26,4909.44,7010.12,8523.3,5033.96,6887.42
2026-04-03T03:00:00+03:00,2026-04-03T03:00:00+03:00,3390.74,4906.23,7010.11,8525.6,5123.74,6934.1
2026-04-03T03:10:00+03:00,2026-04-03T03:10:00+03:00,3477.91,4994.63,7100.24,8616.96,5046.74,6892.43
2026-04-03T03:20:00+03:00,2026-04-03T03:20:00+03:00,3565.08,5083.04,7190.36,8708.32,5008.91,6850.76
2026-04-03T03:30:00+03:00,2026-04-03T03:30:00+03:00,3652.25,5171.45,7280.49,8799.69,5045.77,6809.09
2026-04-03T03:40:00+03:00,2026-04-03T03:40:00+03:00,3739.42,5259.85,7370.61,8891.05,5114.57,6767.42
2026-04-03T03:50:00+03:00,2026-04-03T03:50:00+03:00,3826.59,5348.26,7460.74,8982.41,5189.07,6725.74
2026-04-03T04:00:00+03:00,2026-04-03T04:00:00+03:00,3913.76,5436.67,7550.86,9073.77,5107.72,6684.07
2026-04-03T04:10:00+03:00,2026-04-03T04:10:00+03:00,3883.31,5405.35,7518.34,9040.39,4881.42,6650.46
2026-04-03T04:20:00+03:00,2026-04-03T04:20:00+03:00,3852.86,5374.04,7485.83,9007.01,4719.33,6616.85
2026-04-03T04:30:00+03:00,2026-04-03T04:30:00+03:00,3822.41,5342.72,7453.31,8973.62,4652.09,6583.24
2026-04-03T04:40:00+03:00,2026-04-03T04:40:00+03:00,3791.96,5311.41,7420.79,8940.24,4586.13,6549.63
2026-04-03T04:50:00+03:00,2026-04-03T04:50:00+03:00,3761.51,5280.09,7388.28,8906.86,4561.38,6516.02
2026-04-03T05:00:00+03:00,2026-04-03T05:00:00+03:00,3731.06,5248.78,7355.76,8873.47,4572.74,6482.41
2026-04-03T05:10:00+03:00,2026-04-03T05:10:00+03:00,3711.57,5230.25,7338.57,8857.24,4689.31,6465.35
2026-04-03T05:20:00+03:00,2026-04-03T05:20:00+03:00,3692.08,5211.72,7321.37,8841.02,4654.26,6448.28
2026-04-03T05:30:00+03:00,2026-04-03T05:30:00+03:00,3672.59,5193.19,7304.18,8824.79,4553.16,6431.22
2026-04-03T05:40:00+03:00,2026-04-03T05:40:00+03:00,3653.1,5174.66,7286.99,8808.56,4553.74,6414.16
2026-04-03T05:50:00+03:00,2026-04-03T05:50:00+03:00,3633.61,5156.13,7269.8,8792.33,4514.12,6397.1
2026-04-03T06:00:00+03:00,2026-04-03T06:00:00+03:00,3614.12,5137.61,7252.61,8776.1,4614.7,6380.03
2026-04-03T06:10:00+03:00,2026-04-03T06:10:00+03:00,3572.6,5096.28,7211.53,8735.2,4651.59,6337.79
2026-04-03T06:20:00+03:00,2026-04-03T06:20:00+03:00,3531.09,5054.95,7170.45,8694.31,4572.52,6295.54
2026-04-03T06:30:00+03:00,2026-04-03T06:30:00+03:00,3489.57,5013.61,7129.38,8653.42,4416.31,6253.3
2026-04-03T06:40:00+03:00,2026-04-03T06:40:00+03:00,3448.06,4972.28,7088.3,8612.53,4294.34,6211.05
2026-04-03T06:50:00+03:00,2026-04-03T06:50:00+03:00,3406.55,4930.95,7047.23,8571.63,4331.03,6168.81
2026-04-03T07:00:00+03:00,2026-04-03T07:00:00+03:00,3365.03,4889.62,7006.15,8530.74,4346.65,6126.56
2026-04-03T07:10:00+03:00,2026-04-03T07:10:00+03:00,3340.17,4872.12,6998.86,8530.81,4307.07,6110.72
2026-04-03T07:20:00+03:00,2026-04-03T07:20:00+03:00,3315.31,4854.62,6991.58,8530.88,4350.95,6094.88
2026-04-03T07:30:00+03:00,2026-04-03T07:30:00+03:00,3290.44,4837.11,6984.29,8530.96,4449.58,6079.05
2026-04-03T07:40:00+03:00,2026-04-03T07:40:00+03:00,3265.58,4819.61,6977.0,8531.03,4473.49,6063.21
2026-04-03T07:50:00+03:00,2026-04-03T07:50:00+03:00,3240.72,4802.1,6969.71,8531.1,4591.35,6047.37
2026-04-03T08:00:00+03:00,2026-04-03T08:00:00+03:00,3215.85,4784.6,6962.43,8531.17,4629.0,6031.53
2026-04-03T08:10:00+03:00,2026-04-03T08:10:00+03:00,3239.65,4814.04,6999.7,8574.09,4632.62,6068.93
2026-04-03T08:20:00+03:00,2026-04-03T08:20:00+03:00,3263.45,4843.48,7036.97,8617.0,4620.33,6106.33
2026-04-03T08:30:00+03:00,2026-04-03T08:30:00+03:00,3287.25,4872.92,7074.25,8659.92,4616.33,6143.72
2026-04-03T08:40:00+03:00,2026-04-03T08:40:00+03:00,3311.04,4902.36,7111.52,8702.84,4660.83,6181.12
2026-04-03T08:50:00+03:00,2026-04-03T08:50:00+03:00,3334.84,4931.8,7148.79,8745.75,4707.42,6218.52
2026-04-03T09:00:00+03:00,2026-04-03T09:00:00+03:00,3358.64,4961.24,7186.07,8788.67,4825.35,6255.92
2026-04-03T09:10:00+03:00,2026-04-03T09:10:00+03:00,3388.19,4997.37,7231.34,8840.52,4883.57,6296.23
2026-04-03T09:20:00+03:00,2026-04-03T09:20:00+03:00,3417.73,5033.5,7276.61,8892.38,4888.05,6336.55
2026-04-03T09:30:00+03:00,2026-04-03T09:30:00+03:00,3447.28,5069.63,7321.88,8944.23,4842.88,6376.86
2026-04-03T09:40:00+03:00,2026-04-03T09:40:00+03:00,3476.83,5105.77,7367.15,8996.08,4806.14,6417.18
2026-04-03T09:50:00+03:00,2026-04-03T09:50:00+03:00,3506.38,5141.9,7412.42,9047.94,4856.77,6457.49
2026-04-03T10:00:00+03:00,2026-04-03T10:00:00+03:00,3535.93,5178.03,7457.69,9099.79,4756.55,6497.81
2026-04-03T10:10:00+03:00,2026-04-03T10:10:00+03:00,3597.53,5243.6,7528.76,9174.82,4629.13,6566.04
2026-04-03T10:20:00+03:00,2026-04-03T10:20:00+03:00,3659.14,5309.16,7599.82,9249.84,4716.79,6634.28
2026-04-03T10:30:00+03:00,2026-04-03T10:30:00+03:00,3720.74,5374.72,7670.88,9324.87,4833.51,6702.51
2026-04-03T10:40:00+03:00,2026-04-03T10:40:00+03:00,3782.34,5440.29,7741.95,9399.89,4890.52,6770.75
2026-04-03T10:50:00+03:00,2026-04-03T10:50:00+03:00,3843.95,5505.85,7813.01,9474.92,4946.2,6838.98
2026-04-03T11:00:00+03:00,2026-04-03T11:00:00+03:00,3905.55,5571.42,7884.07,9549.94,4957.55,6907.22
2026-04-03T11:10:00+03:00,2026-04-03T11:10:00+03:00,3922.14,5589.06,7903.17,9570.09,4848.12,6922.62
2026-04-03T11:20:00+03:00,2026-04-03T11:20:00+03:00,3938.73,5606.7,7922.27,9590.24,4897.67,6938.01
2026-04-03T11:30:00+03:00,2026-04-03T11:30:00+03:00,3955.31,5624.33,7941.37,9610.39,4927.86,6953.41
2026-04-03T11:40:00+03:00,2026-04-03T11:40:00+03:00,3971.9,5641.97,7960.47,9630.54,5010.78,6968.81
2026-04-03T11:50:00+03:00,2026-04-03T11:50:00+03:00,3988.49,5659.61,7979.56,9650.69,5032.8,6984.21
2026-04-03T12:00:00+03:00,2026-04-03T12:00:00+03:00,4005.07,5677.25,7998.66,9670.84,5004.11,6999.61
2026-04-03T12:10:00+03:00,2026-04-03T12:10:00+03:00,3988.34,5660.28,7981.37,9653.31,4876.25,6981.17
2026-04-03T12:20:00+03:00,2026-04-03T12:20:00+03:00,3971.62,5643.32,7964.08,9635.78,4973.02,6962.74
2026-04-03T12:30:00+03:00,2026-04-03T12:30:00+03:00,3954.89,5626.35,7946.78,9618.25,4955.21,6944.3
2026-04-03T12:40:00+03:00,2026-04-03T12:40:00+03:00,3938.16,5609.39,7929.49,9600.72,4939.32,6925.86
2026-04-03T12:50:00+03:00,2026-04-03T12:50:00+03:00,3921.43,5592.42,7912.2,9583.19,4930.06,6907.42
2026-04-03T13:00:00+03:00,2026-04-03T13:00:00+03:00,3904.7,5575.46,7894.9,9565.66,4926.24,6888.98
2026-04-03T13:10:00+03:00,2026-04-03T13:10:00+03:00,3907.81,5576.81,7893.82,9562.82,4872.82,6882.67
2026-04-03T13:20:00+03:00,2026-04-03T13:20:00+03:00,3910.92,5578.17,7892.74,9559.98,4735.26,6876.36
2026-04-03T13:30:00+03:00,2026-04-03T13:30:00+03:00,3914.03,5579.52,7891.65,9557.14,4772.73,6870.05
2026-04-03T13:40:00+03:00,2026-04-03T13:40:00+03:00,3917.14,5580.88,7890.57,9554.3,4787.93,6863.74
2026-04-03T13:50:00+03:00,2026-04-03T13:50:00+03:00,3920.26,5582.23,7889.49,9551.46,4792.93,6857.43
2026-04-03T14:00:00+03:00,2026-04-03T14:00:00+03:00,3923.37,5583.59,7888.4,9548.62,4727.54,6851.12
2026-04-03T14:10:00+03:00,2026-04-03T14:10:00+03:00,3949.28,5607.4,7909.29,9567.4,4751.94,6880.06
2026-04-03T14:20:00+03:00,2026-04-03T14:20:00+03:00,3975.2,5631.21,7930.17,9586.17,4676.82,6909.0
2026-04-03T14:30:00+03:00,2026-04-03T14:30:00+03:00,4001.12,5655.02,7951.05,9604.94,4574.43,6937.95
2026-04-03T14:40:00+03:00,2026-04-03T14:40:00+03:00,4027.04,5678.83,7971.93,9623.72,4556.91,6966.89
2026-04-03T14:50:00+03:00,2026-04-03T14:50:00+03:00,4052.96,5702.64,7992.81,9642.49,4595.87,6995.83
2026-04-03T15:00:00+03:00,2026-04-03T15:00:00+03:00,4078.88,5726.45,8013.7,9661.26,4707.83,7024.77
2026-04-03T15:10:00+03:00,2026-04-03T15:10:00+03:00,4020.2,5665.19,7948.86,9593.85,4705.71,6955.69
2026-04-03T15:20:00+03:00,2026-04-03T15:20:00+03:00,3961.52,5603.93,7884.02,9526.43,4589.58,6886.6
2026-04-03T15:30:00+03:00,2026-04-03T15:30:00+03:00,3902.84,5542.67,7819.18,9459.01,4575.37,6817.51
2026-04-03T15:40:00+03:00,2026-04-03T15:40:00+03:00,3844.16,5481.41,7754.34,9391.59,4547.32,6748.42
2026-04-03T15:50:00+03:00,2026-04-03T15:50:00+03:00,3785.48,5420.15,7689.5,9324.17,4507.09,6679.34
2026-04-03T16:00:00+03:00,2026-04-03T16:00:00+03:00,3726.8,5358.89,7624.66,9256.76,4481.98,6610.25
2026-04-03T16:10:00+03:00,2026-04-03T16:10:00+03:00,3676.65,5300.99,7556.0,9180.34,4516.43,6536.71
2026-04-03T16:20:00+03:00,2026-04-03T16:20:00+03:00,3626.5,5243.09,7487.34,9103.93,4596.69,6463.16
2026-04-03T16:30:00+03:00,2026-04-03T16:30:00+03:00,3576.35,5185.19,7418.68,9027.52,4621.5,6389.62
2026-04-03T16:40:00+03:00,2026-04-03T16:40:00+03:00,3526.2,5127.29,7350.02,8951.11,4681.27,6316.08
2026-04-03T16:50:00+03:00,2026-04-03T16:50:00+03:00,3476.06,5069.39,7281.36,8874.7,4770.69,6242.54
2026-04-03T17:00:00+03:00,2026-04-03T17:00:00+03:00,3425.91,5011.49,7212.7,8798.28,4784.29,6169.0
2026-04-03T17:10:00+03:00,2026-04-03T17:10:00+03:00,3340.45,4903.5,7073.43,8636.49,5052.1,6044.81
2026-04-03T17:20:00+03:00,2026-04-03T17:20:00+03:00,3254.98,4795.51,6934.17,8474.7,5028.54,5920.62
2026-04-03T17:30:00+03:00,2026-04-03T17:30:00+03:00,3169.52,4687.52,6794.91,8312.91,4808.95,5796.43
2026-04-03T17:40:00+03:00,2026-04-03T17:40:00+03:00,3084.06,4579.54,6655.65,8151.12,4780.64,5672.24
2026-04-03T17:50:00+03:00,2026-04-03T17:50:00+03:00,2998.59,4471.55,6516.38,7989.34,4660.99,5548.05
2026-04-03T18:00:00+03:00,2026-04-03T18:00:00+03:00,2913.13,4363.56,6377.12,7827.55,4155.74,5423.87
2026-04-03T18:10:00+03:00,2026-04-03T18:10:00+03:00,2900.35,4279.66,6194.51,7573.83,3890.72,5299.91
2026-04-03T18:20:00+03:00,2026-04-03T18:20:00+03:00,2887.56,4195.77,6011.91,7320.12,3828.66,5175.95
2026-04-03T18:30:00+03:00,2026-04-03T18:30:00+03:00,2874.78,4111.88,5829.3,7066.4,3831.6,5051.99
2026-04-03T18:40:00+03:00,2026-04-03T18:40:00+03:00,2861.99,4027.99,5646.69,6812.69,3845.72,4928.04
2026-04-03T18:50:00+03:00,2026-04-03T18:50:00+03:00,2849.21,3944.1,5464.09,6558.98,4105.67,4804.08
2026-04-03T19:00:00+03:00,2026-04-03T19:00:00+03:00,2836.42,3860.2,5281.48,6305.26,4253.07,4680.12
2026-04-03T19:10:00+03:00,2026-04-03T19:10:00+03:00,2771.94,3789.3,5201.67,6219.04,4068.72,4613.0
2026-04-03T19:20:00+03:00,2026-04-03T19:20:00+03:00,2707.45,3718.4,5121.86,6132.82,3949.78,4545.88
2026-04-03T19:30:00+03:00,2026-04-03T19:30:00+03:00,2642.96,3647.5,5042.06,6046.59,3937.63,4478.75
2026-04-03T19:40:00+03:00,2026-04-03T19:40:00+03:00,2578.47,3576.6,4962.25,5960.37,3919.51,4411.63
2026-04-03T19:50:00+03:00,2026-04-03T19:50:00+03:00,2513.99,3505.69,4882.44,5874.15,3910.44,4344.51
2026-04-03T20:00:00+03:00,2026-04-03T20:00:00+03:00,2449.5,3434.79,4802.63,5787.92,3883.8,4277.39
2026-04-03T20:10:00+03:00,2026-04-03T20:10:00+03:00,2435.0,3417.13,4780.59,5762.72,3871.8,4256.33
2026-04-03T20:20:00+03:00,2026-04-03T20:20:00+03:00,2420.49,3399.47,4758.54,5737.52,3803.96,4235.28
2026-04-03T20:30:00+03:00,2026-04-03T20:30:00+03:00,2405.99,3381.81,4736.5,5712.32,3791.73,4214.22
2026-04-03T20:40:00+03:00,2026-04-03T20:40:00+03:00,2391.48,3364.14,4714.46,5687.12,3814.18,4193.17
2026-04-03T20:50:00+03:00,2026-04-03T20:50:00+03:00,2376.98,3346.48,4692.41,5661.92,3911.52,4172.11
2026-04-03T21:00:00+03:00,2026-04-03T21:00:00+03:00,2362.47,3328.82,4670.37,5636.72,4005.3,4151.06
2026-04-03T21:10:00+03:00,2026-04-03T21:10:00+03:00,2348.65,3310.65,4646.15,5608.15,4038.27,4128.71
2026-04-03T21:20:00+03:00,2026-04-03T21:20:00+03:00,2334.83,3292.47,4621.93,5579.58,3806.14,4106.36
2026-04-03T21:30:00+03:00,2026-04-03T21:30:00+03:00,2321.01,3274.3,4597.72,5551.01,3695.78,4084.01
2026-04-03T21:40:00+03:00,2026-04-03T21:40:00+03:00,2307.19,3256.13,4573.5,5522.44,3892.34,4061.65
2026-04-03T21:50:00+03:00,2026-04-03T21:50:00+03:00,2293.37,3237.96,4549.29,5493.87,3809.27,4039.3
2026-04-03T22:00:00+03:00,2026-04-03T22:00:00+03:00,2279.55,3219.78,4525.07,5465.3,3732.61,4016.95
2026-04-03T22:10:00+03:00,2026-04-03T22:10:00+03:00,2220.51,3159.31,4462.61,5401.41,3284.33,3957.57
2026-04-03T22:20:00+03:00,2026-04-03T22:20:00+03:00,2161.48,3098.84,4400.15,5337.51,3176.32,3898.18
2026-04-03T22:30:00+03:00,2026-04-03T22:30:00+03:00,2102.44,3038.37,4337.68,5273.61,3069.39,3838.8
2026-04-03T22:40:00+03:00,2026-04-03T22:40:00+03:00,2043.4,2977.9,4275.22,5209.72,2957.25,3779.41
2026-04-03T22:50:00+03:00,2026-04-03T22:50:00+03:00,1984.37,2917.43,4212.76,5145.82,2907.81,3720.03
2026-04-03T23:00:00+03:00,2026-04-03T23:00:00+03:00,1925.33,2856.96,4150.3,5081.93,2768.48,3660.64
2026-04-03T23:10:00+03:00,2026-04-03T23:10:00+03:00,1915.56,2845.88,4137.41,5067.73,2664.58,3541.41
2026-04-03T23:20:00+03:00,2026-04-03T23:20:00+03:00,1905.79,2834.81,4124.52,5053.54,2635.99,3422.19
2026-04-03T23:30:00+03:00,2026-04-03T23:30:00+03:00,1896.02,2823.73,4111.63,5039.35,2663.77,3302.96
2026-04-03T23:40:00+03:00,2026-04-03T23:40:00+03:00,1886.25,2812.65,4098.75,5025.15,2694.1,3183.74
2026-04-03T23:50:00+03:00,2026-04-03T23:50:00+03:00,1876.48,2801.58,4085.86,5010.96,,3064.51
2026-04-04T00:00:00+03:00,2026-04-04T00:00:00+03:00,1866.71,2790.5,4072.97,4996.76,2899.46,2945.29
2026-04-04T00:10:00+03:00,2026-04-04T00:10:00+03:00,1843.12,2765.37,4045.68,4967.93,2937.19,2912.11
2026-04-04T00:20:00+03:00,2026-04-04T00:20:00+03:00,1819.53,2740.23,4018.4,4939.1,2975.95,2878.93
2026-04-04T00:30:00+03:00,2026-04-04T00:30:00+03:00,1795.95,2715.1,3991.11,4910.26,2968.07,2845.75
2026-04-04T00:40:00+03:00,2026-04-04T00:40:00+03:00,1772.36,2689.96,3963.83,4881.43,2959.7,2812.58
2026-04-04T00:50:00+03:00,2026-04-04T00:50:00+03:00,1748.77,2664.82,3936.54,4852.6,2934.21,2779.4
2026-04-04T01:00:00+03:00,2026-04-04T01:00:00+03:00,1725.18,2639.69,3909.26,4823.76,2955.22,2746.22
2026-04-04T01:10:00+03:00,2026-04-04T01:10:00+03:00,1681.64,2595.86,3865.04,4779.27,2949.12,2717.06
2026-04-04T01:20:00+03:00,2026-04-04T01:20:00+03:00,1638.09,2552.03,3820.83,4734.77,2950.03,2687.89
2026-04-04T01:30:00+03:00,2026-04-04T01:30:00+03:00,1594.54,2508.21,3776.61,4690.27,2848.83,2658.72
2026-04-04T01:40:00+03:00,2026-04-04T01:40:00+03:00,1551.0,2464.38,3732.39,4645.77,2810.43,2629.56
2026-04-04T01:50:00+03:00,2026-04-04T01:50:00+03:00,1507.45,2420.55,3688.17,4601.28,2710.22,2600.39
2026-04-04T02:00:00+03:00,2026-04-04T02:00:00+03:00,1463.9,2376.72,3643.96,4556.78,2599.07,2571.23
2026-04-04T02:10:00+03:00,2026-04-04T02:10:00+03:00,1439.13,2350.93,3616.76,4528.57,2534.78,2532.26
2026-04-04T02:20:00+03:00,2026-04-04T02:20:00+03:00,1414.35,2325.14,3589.56,4500.35,2514.17,2493.3
2026-04-04T02:30:00+03:00,2026-04-04T02:30:00+03:00,1389.57,2299.35,3562.36,4472.14,2475.71,2454.34
2026-04-04T02:40:00+03:00,2026-04-04T02:40:00+03:00,1364.8,2273.56,3535.16,4443.93,2476.11,2415.38
2026-04-04T02:50:00+03:00,2026-04-04T02:50:00+03:00,1340.02,2247.77,3507.97,4415.72,2443.19,2376.41
2026-04-04T03:00:00+03:00,2026-04-04T03:00:00+03:00,1315.25,2221.98,3480.77,4387.5,2411.1,2337.45
2026-04-04T03:10:00+03:00,2026-04-04T03:10:00+03:00,1188.54,2091.19,3344.31,4246.96,2383.26,2292.13
2026-04-04T03:20:00+03:00,2026-04-04T03:20:00+03:00,1061.83,1960.4,3207.85,4106.42,2352.49,2246.81
2026-04-04T03:30:00+03:00,2026-04-04T03:30:00+03:00,935.12,1829.61,3071.39,3965.88,2345.28,2201.48
2026-04-04T03:40:00+03:00,2026-04-04T03:40:00+03:00,808.41,1698.82,2934.94,3825.35,2275.3,2156.16
2026-04-04T03:50:00+03:00,2026-04-04T03:50:00+03:00,681.7,1568.03,2798.48,3684.81,2245.05,2110.84
2026-04-04T04:00:00+03:00,2026-04-04T04:00:00+03:00,554.99,1437.24,2662.02,3544.27,2220.27,2065.51
2026-04-04T04:10:00+03:00,2026-04-04T04:10:00+03:00,521.87,1402.58,2625.23,3505.94,2232.92,2029.64
2026-04-04T04:20:00+03:00,2026-04-04T04:20:00+03:00,488.74,1367.92,2588.44,3467.62,2212.37,1993.76
2026-04-04T04:30:00+03:00,2026-04-04T04:30:00+03:00,455.62,1333.26,2551.65,3429.29,2163.27,1957.89
2026-04-04T04:40:00+03:00,2026-04-04T04:40:00+03:00,422.49,1298.6,2514.86,3390.96,2120.18,1922.01
2026-04-04T04:50:00+03:00,2026-04-04T04:50:00+03:00,389.37,1263.94,2478.07,3352.64,2105.84,1886.14
2026-04-04T05:00:00+03:00,2026-04-04T05:00:00+03:00,356.24,1229.28,2441.28,3314.31,2057.37,1850.27
2026-04-04T05:10:00+03:00,2026-04-04T05:10:00+03:00,344.26,1217.07,2428.75,3301.56,1987.99,1837.66
2026-04-04T05:20:00+03:00,2026-04-04T05:20:00+03:00,332.28,1204.86,2416.23,3288.81,1966.33,1825.06
2026-04-04T05:30:00+03:00,2026-04-04T05:30:00+03:00,320.3,1192.65,2403.7,3276.05,1913.45,1812.46
2026-04-04T05:40:00+03:00,2026-04-04T05:40:00+03:00,308.32,1180.44,2391.18,3263.3,1865.56,1799.86
2026-04-04T05:50:00+03:00,2026-04-04T05:50:00+03:00,296.34,1168.23,2378.65,3250.55,1882.27,1787.25
2026-04-04T06:00:00+03:00,2026-04-04T06:00:00+03:00,284.36,1156.02,2366.13,3237.8,1860.95,1774.65
2026-04-04T06:10:00+03:00,2026-04-04T06:10:00+03:00,263.7,1134.23,2342.73,3213.25,1846.96,1753.91
2026-04-04T06:20:00+03:00,2026-04-04T06:20:00+03:00,243.05,1112.43,2319.34,3188.71,1816.27,1733.17
2026-04-04T06:30:00+03:00,2026-04-04T06:30:00+03:00,222.4,1090.63,2295.95,3164.17,1796.95,1712.42
2026-04-04T06:40:00+03:00,2026-04-04T06:40:00+03:00,201.75,1068.83,2272.55,3139.63,1798.02,1691.68
2026-04-04T06:50:00+03:00,2026-04-04T06:50:00+03:00,181.1,1047.03,2249.16,3115.09,1778.62,1670.93
2026-04-04T07:00:00+03:00,2026-04-04T07:00:00+03:00,160.45,1025.23,2225.77,3090.55,1755.93,1650.19
2026-04-04T07:10:00+03:00,2026-04-04T07:10:00+03:00,144.07,1007.55,2206.28,3069.76,1741.42,1630.65
2026-04-04T07:20:00+03:00,2026-04-04T07:20:00+03:00,127.69,989.87,2186.79,3048.97,1730.31,1611.1
2026-04-04T07:30:00+03:00,2026-04-04T07:30:00+03:00,111.31,972.19,2167.31,3028.18,1746.48,1591.56
2026-04-04T07:40:00+03:00,2026-04-04T07:40:00+03:00,94.93,954.51,2147.82,3007.39,1708.39,1572.02
2026-04-04T07:50:00+03:00,2026-04-04T07:50:00+03:00,78.55,936.82,2128.33,2986.61,1693.51,1552.47
2026-04-04T08:00:00+03:00,2026-04-04T08:00:00+03:00,62.17,919.14,2108.84,2965.82,1749.66,1532.93
2026-04-04T08:10:00+03:00,2026-04-04T08:10:00+03:00,59.57,916.8,2106.87,2964.11,1676.27,1530.53
2026-04-04T08:20:00+03:00,2026-04-04T08:20:00+03:00,56.97,914.47,2104.89,2962.39,1648.34,1528.12
2026-04-04T08:30:00+03:00,2026-04-04T08:30:00+03:00,54.37,912.13,2102.92,2960.68,1652.28,1525.72
2026-04-04T08:40:00+03:00,2026-04-04T08:40:00+03:00,51.77,909.79,2100.94,2958.97,1619.29,1523.32
2026-04-04T08:50:00+03:00,2026-04-04T08:50:00+03:00,49.16,907.45,2098.97,2957.25,1600.15,1520.91
2026-04-04T09:00:00+03:00,2026-04-04T09:00:00+03:00,46.56,905.11,2096.99,2955.54,1577.13,1518.51
2026-04-04T09:10:00+03:00,2026-04-04T09:10:00+03:00,40.65,899.01,2090.64,2949.0,1607.36,1511.11
2026-04-04T09:20:00+03:00,2026-04-04T09:20:00+03:00,34.73,892.91,2084.29,2942.47,1568.03,1503.7
2026-04-04T09:30:00+03:00,2026-04-04T09:30:00+03:00,28.82,886.81,2077.94,2935.94,1544.89,1496.3
2026-04-04T09:40:00+03:00,2026-04-04T09:40:00+03:00,22.9,880.72,2071.59,2929.4,1547.88,1488.89
2026-04-04T09:50:00+03:00,2026-04-04T09:50:00+03:00,16.98,874.62,2065.23,2922.87,1548.91,1481.49
2026-04-04T10:00:00+03:00,2026-04-04T10:00:00+03:00,11.07,868.52,2058.88,2916.33,1575.91,1474.09
2026-04-04T10:10:00+03:00,2026-04-04T10:10:00+03:00,12.69,870.8,2062.08,2920.19,1605.07,1476.03
